DATA,CNPJ,MARCA,MODELO,CATEGORIA,VENDAS_UNIDADES,PRECO_MEDIO,ESTOQUE_DISPONIVEL,EM_PROMOCAO
8/25/2025,87.827.962/0001-14,Xiaomi,14 Ultra,Smartphone,5,4102,133,SIM
8/25/2025,87.827.962/0001-14,Motorola,Edge 50,Smartphone,2,2529,92,NAO
8/25/2025,87.827.962/0001-14,Google,Pixel 9 Pro,Smartphone,6,8299,68,NAO
8/25/2025,87.827.962/0001-14,OnePlus,13 Pro,Smartphone,14,2328,56,NAO
8/25/2025,87.827.962/0001-14,Samsung,Galaxy Tab S9,Tablet,14,8180,42,NAO
8/25/2025,87.827.962/0001-14,Apple,iPad Pro M3,Tablet,16,7719,67,NAO
8/25/2025,87.827.962/0001-14,Samsung,Galaxy Watch 7,Smartwatch,12,7608,90,NAO
8/25/2025,87.827.962/0001-14,Apple,Apple Watch X,Smartwatch,10,2087,114,NAO
8/25/2025,87.827.962/0001-14,JBL,Tune 720BT,Fone de Ouvido,9,3977,133,NAO
8/25/2025,87.827.962/0001-14,Sony,WH-1000XM6,Fone de Ouvido,16,1815,53,NAO
8/25/2025,41.987.651/0001-51,Samsung,Galaxy S25,Smartphone,12,5589,73,NAO
8/25/2025,41.987.651/0001-51,Apple,iPhone 16 Pro,Smartphone,20,6938,149,NAO
8/25/2025,41.987.651/0001-51,OPPO,Find X7,Smartphone,9,2387,111,SIM
8/25/2025,41.987.651/0001-51,Xiaomi,14 Ultra,Smartphone,8,8161,121,NAO
8/25/2025,41.987.651/0001-51,Motorola,Edge 50,Smartphone,10,8295,66,SIM
8/25/2025,41.987.651/0001-51,Google,Pixel 9 Pro,Smartphone,6,6028,75,NAO
8/25/2025,41.987.651/0001-51,OnePlus,13 Pro,Smartphone,6,4210,65,NAO
8/25/2025,41.987.651/0001-51,Samsung,Galaxy Tab S9,Tablet,18,2178,62,NAO
8/25/2025,41.987.651/0001-51,Apple,iPad Pro M3,Tablet,5,4027,84,NAO
8/25/2025,41.987.651/0001-51,Samsung,Galaxy Watch 7,Smartwatch,11,4900,67,NAO
8/25/2025,41.987.651/0001-51,Apple,Apple Watch X,Smartwatch,11,7098,29,NAO
8/25/2025,41.987.651/0001-51,JBL,Tune 720BT,Fone de Ouvido,6,5596,136,NAO
8/25/2025,41.987.651/0001-51,Sony,WH-1000XM6,Fone de Ouvido,20,4613,89,NAO
8/25/2025,42.547.956/0001-69,Samsung,Galaxy S25,Smartphone,14,8081,44,NAO
8/25/2025,42.547.956/0001-69,Apple,iPhone 16 Pro,Smartphone,3,2967,130,NAO
8/25/2025,42.547.956/0001-69,OPPO,Find X7,Smartphone,13,8404,90,NAO
8/25/2025,42.547.956/0001-69,Xiaomi,14 Ultra,Smartphone,2,6011,59,NAO
8/25/2025,42.547.956/0001-69,Motorola,Edge 50,Smartphone,4,2465,116,NAO
8/25/2025,42.547.956/0001-69,Google,Pixel 9 Pro,Smartphone,17,4346,80,NAO
8/25/2025,42.547.956/0001-69,OnePlus,13 Pro,Smartphone,19,3978,65,NAO
8/25/2025,42.547.956/0001-69,Samsung,Galaxy Tab S9,Tablet,7,5490,115,NAO
8/25/2025,42.547.956/0001-69,Apple,iPad Pro M3,Tablet,16,8427,27,NAO
8/25/2025,42.547.956/0001-69,Samsung,Galaxy Watch 7,Smartwatch,2,5930,108,NAO
8/25/2025,42.547.956/0001-69,Apple,Apple Watch X,Smartwatch,3,3855,98,NAO
8/25/2025,42.547.956/0001-69,JBL,Tune 720BT,Fone de Ouvido,3,2877,129,NAO
8/25/2025,42.547.956/0001-69,Sony,WH-1000XM6,Fone de Ouvido,2,4367,37,NAO
8/25/2025,35.729.905/0001-20,Samsung,Galaxy S25,Smartphone,11,5662,99,NAO
8/25/2025,35.729.905/0001-20,Apple,iPhone 16 Pro,Smartphone,3,6656,17,NAO
8/25/2025,35.729.905/0001-20,OPPO,Find X7,Smartphone,13,5359,67,NAO
8/25/2025,35.729.905/0001-20,Xiaomi,14 Ultra,Smartphone,15,2585,137,NAO
8/25/2025,35.729.905/0001-20,Motorola,Edge 50,Smartphone,11,4212,46,NAO
8/25/2025,35.729.905/0001-20,Google,Pixel 9 Pro,Smartphone,9,4091,48,NAO
8/25/2025,35.729.905/0001-20,OnePlus,13 Pro,Smartphone,8,5875,18,NAO
8/25/2025,35.729.905/0001-20,Samsung,Galaxy Tab S9,Tablet,9,8185,78,NAO
8/25/2025,35.729.905/0001-20,Apple,iPad Pro M3,Tablet,9,2421,66,NAO
8/25/2025,35.729.905/0001-20,Samsung,Galaxy Watch 7,Smartwatch,6,7024,79,NAO
8/25/2025,35.729.905/0001-20,Apple,Apple Watch X,Smartwatch,11,8147,118,SIM
8/25/2025,35.729.905/0001-20,JBL,Tune 720BT,Fone de Ouvido,14,6891,141,NAO
8/25/2025,35.729.905/0001-20,Sony,WH-1000XM6,Fone de Ouvido,12,7944,85,SIM
8/25/2025,80.750.220/0001-57,Samsung,Galaxy S25,Smartphone,15,4270,66,NAO
8/25/2025,80.750.220/0001-57,Apple,iPhone 16 Pro,Smartphone,13,3702,120,NAO
8/25/2025,80.750.220/0001-57,OPPO,Find X7,Smartphone,1,2180,127,NAO
8/25/2025,80.750.220/0001-57,Xiaomi,14 Ultra,Smartphone,20,8415,130,SIM
8/25/2025,80.750.220/0001-57,Motorola,Edge 50,Smartphone,7,8769,41,NAO
8/25/2025,80.750.220/0001-57,Google,Pixel 9 Pro,Smartphone,2,4896,95,NAO
8/25/2025,80.750.220/0001-57,OnePlus,13 Pro,Smartphone,9,4108,56,NAO
8/25/2025,80.750.220/0001-57,Samsung,Galaxy Tab S9,Tablet,13,3992,89,NAO
8/25/2025,80.750.220/0001-57,Apple,iPad Pro M3,Tablet,11,6657,135,NAO
8/25/2025,80.750.220/0001-57,Samsung,Galaxy Watch 7,Smartwatch,5,3376,11,NAO
8/25/2025,80.750.220/0001-57,Apple,Apple Watch X,Smartwatch,1,5696,26,NAO
8/25/2025,80.750.220/0001-57,JBL,Tune 720BT,Fone de Ouvido,10,7176,121,NAO
8/25/2025,80.750.220/0001-57,Sony,WH-1000XM6,Fone de Ouvido,13,5645,31,NAO
8/25/2025,50.292.587/0001-73,Samsung,Galaxy S25,Smartphone,1,8816,116,NAO
8/25/2025,50.292.587/0001-73,Apple,iPhone 16 Pro,Smartphone,11,8400,91,NAO
8/25/2025,50.292.587/0001-73,OPPO,Find X7,Smartphone,4,4169,67,NAO
8/25/2025,50.292.587/0001-73,Xiaomi,14 Ultra,Smartphone,9,7708,30,NAO
8/25/2025,50.292.587/0001-73,Motorola,Edge 50,Smartphone,4,2513,131,NAO
8/25/2025,50.292.587/0001-73,Google,Pixel 9 Pro,Smartphone,17,4720,41,NAO
8/25/2025,50.292.587/0001-73,OnePlus,13 Pro,Smartphone,4,7641,85,NAO
8/25/2025,50.292.587/0001-73,Samsung,Galaxy Tab S9,Tablet,3,6336,103,SIM
8/25/2025,50.292.587/0001-73,Apple,iPad Pro M3,Tablet,16,1908,136,NAO
8/25/2025,50.292.587/0001-73,Samsung,Galaxy Watch 7,Smartwatch,9,3631,91,SIM
8/25/2025,50.292.587/0001-73,Apple,Apple Watch X,Smartwatch,12,5374,14,NAO
8/25/2025,50.292.587/0001-73,JBL,Tune 720BT,Fone de Ouvido,8,4293,35,NAO
8/25/2025,50.292.587/0001-73,Sony,WH-1000XM6,Fone de Ouvido,16,8970,67,NAO
8/25/2025,44.367.931/0001-16,Samsung,Galaxy S25,Smartphone,11,7153,89,NAO
8/25/2025,44.367.931/0001-16,Apple,iPhone 16 Pro,Smartphone,17,8530,53,NAO
8/25/2025,44.367.931/0001-16,OPPO,Find X7,Smartphone,14,3793,22,NAO
8/25/2025,44.367.931/0001-16,Xiaomi,14 Ultra,Smartphone,5,8575,68,NAO
8/25/2025,44.367.931/0001-16,Motorola,Edge 50,Smartphone,3,2547,18,NAO
8/25/2025,44.367.931/0001-16,Google,Pixel 9 Pro,Smartphone,17,1765,48,SIM
8/25/2025,44.367.931/0001-16,OnePlus,13 Pro,Smartphone,13,5694,44,NAO
8/25/2025,44.367.931/0001-16,Samsung,Galaxy Tab S9,Tablet,9,4330,132,NAO
8/25/2025,44.367.931/0001-16,Apple,iPad Pro M3,Tablet,14,2981,133,NAO
8/25/2025,44.367.931/0001-16,Samsung,Galaxy Watch 7,Smartwatch,4,2437,142,NAO
8/25/2025,44.367.931/0001-16,Apple,Apple Watch X,Smartwatch,14,2830,25,NAO
8/25/2025,44.367.931/0001-16,JBL,Tune 720BT,Fone de Ouvido,1,3980,23,NAO
8/25/2025,44.367.931/0001-16,Sony,WH-1000XM6,Fone de Ouvido,15,4783,74,NAO
8/25/2025,24.403.712/0001-37,Samsung,Galaxy S25,Smartphone,19,5585,62,NAO
8/25/2025,24.403.712/0001-37,Apple,iPhone 16 Pro,Smartphone,10,7592,51,SIM
8/25/2025,24.403.712/0001-37,OPPO,Find X7,Smartphone,14,2070,132,NAO
8/25/2025,24.403.712/0001-37,Xiaomi,14 Ultra,Smartphone,17,2698,74,NAO
8/25/2025,24.403.712/0001-37,Motorola,Edge 50,Smartphone,18,8788,148,NAO
8/25/2025,24.403.712/0001-37,Google,Pixel 9 Pro,Smartphone,1,3205,72,NAO
8/25/2025,24.403.712/0001-37,OnePlus,13 Pro,Smartphone,8,2404,10,NAO
8/25/2025,24.403.712/0001-37,Samsung,Galaxy Tab S9,Tablet,19,3893,27,SIM
8/25/2025,24.403.712/0001-37,Apple,iPad Pro M3,Tablet,8,7337,17,SIM
8/25/2025,24.403.712/0001-37,Samsung,Galaxy Watch 7,Smartwatch,15,2576,130,SIM
8/25/2025,24.403.712/0001-37,Apple,Apple Watch X,Smartwatch,12,4506,122,NAO
8/25/2025,24.403.712/0001-37,JBL,Tune 720BT,Fone de Ouvido,16,6967,46,NAO
8/25/2025,24.403.712/0001-37,Sony,WH-1000XM6,Fone de Ouvido,18,5229,60,NAO
8/25/2025,63.791.862/0001-28,Samsung,Galaxy S25,Smartphone,18,3289,122,NAO
8/25/2025,63.791.862/0001-28,Apple,iPhone 16 Pro,Smartphone,2,8441,102,NAO
8/25/2025,63.791.862/0001-28,OPPO,Find X7,Smartphone,7,7304,59,NAO
8/25/2025,63.791.862/0001-28,Xiaomi,14 Ultra,Smartphone,1,5061,28,NAO
8/25/2025,63.791.862/0001-28,Motorola,Edge 50,Smartphone,13,5625,106,SIM
8/25/2025,63.791.862/0001-28,Google,Pixel 9 Pro,Smartphone,18,6741,64,NAO
8/25/2025,63.791.862/0001-28,OnePlus,13 Pro,Smartphone,17,2149,97,NAO
8/25/2025,63.791.862/0001-28,Samsung,Galaxy Tab S9,Tablet,18,7103,142,NAO
8/25/2025,63.791.862/0001-28,Apple,iPad Pro M3,Tablet,20,8608,99,SIM
8/25/2025,63.791.862/0001-28,Samsung,Galaxy Watch 7,Smartwatch,6,1960,101,NAO
8/25/2025,63.791.862/0001-28,Apple,Apple Watch X,Smartwatch,12,2023,13,NAO
8/25/2025,63.791.862/0001-28,JBL,Tune 720BT,Fone de Ouvido,20,4501,149,NAO
8/25/2025,63.791.862/0001-28,Sony,WH-1000XM6,Fone de Ouvido,4,7196,133,NAO
8/25/2025,66.427.606/0001-60,Samsung,Galaxy S25,Smartphone,12,1935,91,NAO
8/25/2025,66.427.606/0001-60,Apple,iPhone 16 Pro,Smartphone,5,5956,31,NAO
8/25/2025,66.427.606/0001-60,OPPO,Find X7,Smartphone,9,6797,77,NAO
8/25/2025,66.427.606/0001-60,Xiaomi,14 Ultra,Smartphone,19,4565,36,NAO
8/25/2025,66.427.606/0001-60,Motorola,Edge 50,Smartphone,19,5162,90,SIM
8/25/2025,66.427.606/0001-60,Google,Pixel 9 Pro,Smartphone,7,3882,88,NAO
8/25/2025,66.427.606/0001-60,OnePlus,13 Pro,Smartphone,17,8269,68,NAO
8/25/2025,66.427.606/0001-60,Samsung,Galaxy Tab S9,Tablet,8,5906,107,NAO
8/25/2025,66.427.606/0001-60,Apple,iPad Pro M3,Tablet,13,8056,81,SIM
8/25/2025,66.427.606/0001-60,Samsung,Galaxy Watch 7,Smartwatch,5,5441,140,NAO
8/25/2025,66.427.606/0001-60,Apple,Apple Watch X,Smartwatch,14,1531,28,NAO
8/25/2025,66.427.606/0001-60,JBL,Tune 720BT,Fone de Ouvido,7,8313,58,SIM
8/25/2025,66.427.606/0001-60,Sony,WH-1000XM6,Fone de Ouvido,7,5394,12,NAO
8/25/2025,93.452.558/0001-15,Samsung,Galaxy S25,Smartphone,12,6836,51,NAO
8/25/2025,93.452.558/0001-15,Apple,iPhone 16 Pro,Smartphone,16,4291,147,NAO
8/25/2025,93.452.558/0001-15,OPPO,Find X7,Smartphone,18,8373,49,NAO
8/25/2025,93.452.558/0001-15,Xiaomi,14 Ultra,Smartphone,2,2302,142,NAO
8/25/2025,93.452.558/0001-15,Motorola,Edge 50,Smartphone,2,5585,127,NAO
8/25/2025,93.452.558/0001-15,Google,Pixel 9 Pro,Smartphone,3,5709,24,NAO
8/25/2025,93.452.558/0001-15,OnePlus,13 Pro,Smartphone,7,3152,83,SIM
8/25/2025,93.452.558/0001-15,Samsung,Galaxy Tab S9,Tablet,13,4657,19,SIM
8/25/2025,93.452.558/0001-15,Apple,iPad Pro M3,Tablet,2,2689,98,NAO
8/25/2025,93.452.558/0001-15,Samsung,Galaxy Watch 7,Smartwatch,16,3590,137,SIM
8/25/2025,93.452.558/0001-15,Apple,Apple Watch X,Smartwatch,20,4305,95,NAO
8/25/2025,93.452.558/0001-15,JBL,Tune 720BT,Fone de Ouvido,11,4929,145,NAO
8/25/2025,93.452.558/0001-15,Sony,WH-1000XM6,Fone de Ouvido,10,8285,30,SIM
8/25/2025,68.737.475/0001-14,Samsung,Galaxy S25,Smartphone,17,5991,99,NAO
8/25/2025,68.737.475/0001-14,Apple,iPhone 16 Pro,Smartphone,1,6893,65,NAO
8/25/2025,68.737.475/0001-14,OPPO,Find X7,Smartphone,8,4912,143,NAO
8/25/2025,68.737.475/0001-14,Xiaomi,14 Ultra,Smartphone,16,5153,34,NAO
8/25/2025,68.737.475/0001-14,Motorola,Edge 50,Smartphone,12,2203,63,SIM
8/25/2025,68.737.475/0001-14,Google,Pixel 9 Pro,Smartphone,13,3397,112,SIM
8/25/2025,68.737.475/0001-14,OnePlus,13 Pro,Smartphone,18,6628,82,NAO
8/25/2025,68.737.475/0001-14,Samsung,Galaxy Tab S9,Tablet,3,6269,87,NAO
8/25/2025,68.737.475/0001-14,Apple,iPad Pro M3,Tablet,1,2156,144,SIM
8/25/2025,68.737.475/0001-14,Samsung,Galaxy Watch 7,Smartwatch,19,6987,29,NAO
8/25/2025,68.737.475/0001-14,Apple,Apple Watch X,Smartwatch,7,3609,12,NAO
8/25/2025,68.737.475/0001-14,JBL,Tune 720BT,Fone de Ouvido,13,8740,76,SIM
8/25/2025,68.737.475/0001-14,Sony,WH-1000XM6,Fone de Ouvido,6,7939,123,SIM
8/25/2025,90.426.375/0001-86,Samsung,Galaxy S25,Smartphone,7,8824,22,SIM
8/25/2025,90.426.375/0001-86,Apple,iPhone 16 Pro,Smartphone,8,7856,27,NAO
8/25/2025,90.426.375/0001-86,OPPO,Find X7,Smartphone,5,7380,85,NAO
8/25/2025,90.426.375/0001-86,Xiaomi,14 Ultra,Smartphone,14,1554,89,SIM
8/25/2025,90.426.375/0001-86,Motorola,Edge 50,Smartphone,16,2020,35,NAO
8/25/2025,90.426.375/0001-86,Google,Pixel 9 Pro,Smartphone,14,5183,132,NAO
8/25/2025,90.426.375/0001-86,OnePlus,13 Pro,Smartphone,2,8144,113,SIM
8/25/2025,90.426.375/0001-86,Samsung,Galaxy Tab S9,Tablet,6,5016,74,NAO
8/25/2025,90.426.375/0001-86,Apple,iPad Pro M3,Tablet,17,1556,129,NAO
8/25/2025,90.426.375/0001-86,Samsung,Galaxy Watch 7,Smartwatch,2,7997,93,NAO
8/25/2025,90.426.375/0001-86,Apple,Apple Watch X,Smartwatch,5,7347,90,NAO
8/25/2025,90.426.375/0001-86,JBL,Tune 720BT,Fone de Ouvido,17,4305,46,SIM
8/25/2025,90.426.375/0001-86,Sony,WH-1000XM6,Fone de Ouvido,9,2995,127,NAO
8/25/2025,82.560.732/0001-50,Samsung,Galaxy S25,Smartphone,1,2848,98,NAO
8/25/2025,82.560.732/0001-50,Apple,iPhone 16 Pro,Smartphone,5,5273,100,NAO
8/25/2025,82.560.732/0001-50,OPPO,Find X7,Smartphone,16,3482,128,NAO
8/25/2025,82.560.732/0001-50,Xiaomi,14 Ultra,Smartphone,16,6888,48,NAO
8/25/2025,82.560.732/0001-50,Motorola,Edge 50,Smartphone,11,4027,128,NAO
8/25/2025,82.560.732/0001-50,Google,Pixel 9 Pro,Smartphone,11,3138,125,NAO
8/25/2025,82.560.732/0001-50,OnePlus,13 Pro,Smartphone,14,8003,138,NAO
8/25/2025,82.560.732/0001-50,Samsung,Galaxy Tab S9,Tablet,6,8880,108,NAO
8/25/2025,82.560.732/0001-50,Apple,iPad Pro M3,Tablet,3,8185,62,NAO
8/25/2025,82.560.732/0001-50,Samsung,Galaxy Watch 7,Smartwatch,1,6143,76,NAO
8/25/2025,82.560.732/0001-50,Apple,Apple Watch X,Smartwatch,5,4570,27,SIM
8/25/2025,82.560.732/0001-50,JBL,Tune 720BT,Fone de Ouvido,16,4825,44,NAO
8/25/2025,82.560.732/0001-50,Sony,WH-1000XM6,Fone de Ouvido,12,2658,56,NAO
8/25/2025,19.901.488/0001-73,Samsung,Galaxy S25,Smartphone,10,7742,114,NAO
8/25/2025,19.901.488/0001-73,Apple,iPhone 16 Pro,Smartphone,12,4082,19,NAO
8/25/2025,19.901.488/0001-73,OPPO,Find X7,Smartphone,15,5682,140,NAO
8/25/2025,19.901.488/0001-73,Xiaomi,14 Ultra,Smartphone,8,2872,54,NAO
8/25/2025,19.901.488/0001-73,Motorola,Edge 50,Smartphone,17,2182,129,NAO
8/25/2025,19.901.488/0001-73,Google,Pixel 9 Pro,Smartphone,3,3972,50,SIM
8/25/2025,19.901.488/0001-73,OnePlus,13 Pro,Smartphone,9,7371,76,NAO
8/25/2025,19.901.488/0001-73,Samsung,Galaxy Tab S9,Tablet,16,2215,130,SIM
8/25/2025,19.901.488/0001-73,Apple,iPad Pro M3,Tablet,3,6847,106,NAO
8/25/2025,19.901.488/0001-73,Samsung,Galaxy Watch 7,Smartwatch,3,2488,82,NAO
8/25/2025,19.901.488/0001-73,Apple,Apple Watch X,Smartwatch,2,8298,80,NAO
8/25/2025,19.901.488/0001-73,JBL,Tune 720BT,Fone de Ouvido,18,2830,98,NAO
8/25/2025,19.901.488/0001-73,Sony,WH-1000XM6,Fone de Ouvido,14,1868,47,NAO
8/25/2025,91.711.564/0001-40,Samsung,Galaxy S25,Smartphone,8,7968,35,NAO
8/25/2025,91.711.564/0001-40,Apple,iPhone 16 Pro,Smartphone,12,8195,17,NAO
8/25/2025,91.711.564/0001-40,OPPO,Find X7,Smartphone,16,6179,28,NAO
8/25/2025,91.711.564/0001-40,Xiaomi,14 Ultra,Smartphone,18,7082,23,NAO
8/25/2025,91.711.564/0001-40,Motorola,Edge 50,Smartphone,14,4139,101,NAO
8/25/2025,91.711.564/0001-40,Google,Pixel 9 Pro,Smartphone,4,6723,120,SIM
8/25/2025,91.711.564/0001-40,OnePlus,13 Pro,Smartphone,9,2448,41,NAO
8/25/2025,91.711.564/0001-40,Samsung,Galaxy Tab S9,Tablet,16,6429,105,NAO
8/25/2025,91.711.564/0001-40,Apple,iPad Pro M3,Tablet,14,6280,69,NAO
8/25/2025,91.711.564/0001-40,Samsung,Galaxy Watch 7,Smartwatch,4,2458,25,NAO
8/25/2025,91.711.564/0001-40,Apple,Apple Watch X,Smartwatch,13,5280,38,NAO
8/25/2025,91.711.564/0001-40,JBL,Tune 720BT,Fone de Ouvido,2,8465,101,NAO
8/25/2025,91.711.564/0001-40,Sony,WH-1000XM6,Fone de Ouvido,16,3712,53,SIM
8/25/2025,57.687.439/0001-67,Samsung,Galaxy S25,Smartphone,19,4235,104,NAO
8/25/2025,57.687.439/0001-67,Apple,iPhone 16 Pro,Smartphone,7,1597,37,NAO
8/25/2025,57.687.439/0001-67,OPPO,Find X7,Smartphone,14,6845,13,NAO
8/25/2025,57.687.439/0001-67,Xiaomi,14 Ultra,Smartphone,10,1563,63,NAO
8/25/2025,57.687.439/0001-67,Motorola,Edge 50,Smartphone,2,6500,64,NAO
8/25/2025,57.687.439/0001-67,Google,Pixel 9 Pro,Smartphone,3,7412,95,NAO
8/25/2025,57.687.439/0001-67,OnePlus,13 Pro,Smartphone,6,7230,34,SIM
8/25/2025,57.687.439/0001-67,Samsung,Galaxy Tab S9,Tablet,6,4053,101,NAO
8/25/2025,57.687.439/0001-67,Apple,iPad Pro M3,Tablet,7,4264,138,NAO
8/25/2025,57.687.439/0001-67,Samsung,Galaxy Watch 7,Smartwatch,19,8631,22,NAO
8/25/2025,57.687.439/0001-67,Apple,Apple Watch X,Smartwatch,20,4023,121,NAO
8/25/2025,57.687.439/0001-67,JBL,Tune 720BT,Fone de Ouvido,5,5222,73,NAO
8/25/2025,57.687.439/0001-67,Sony,WH-1000XM6,Fone de Ouvido,8,4545,129,NAO
8/25/2025,71.270.216/0001-20,Samsung,Galaxy S25,Smartphone,13,4721,129,NAO
8/25/2025,71.270.216/0001-20,Apple,iPhone 16 Pro,Smartphone,11,3211,13,NAO
8/25/2025,71.270.216/0001-20,OPPO,Find X7,Smartphone,7,3963,92,NAO
8/25/2025,71.270.216/0001-20,Xiaomi,14 Ultra,Smartphone,13,3267,121,NAO
8/25/2025,71.270.216/0001-20,Motorola,Edge 50,Smartphone,3,5831,120,NAO
8/25/2025,71.270.216/0001-20,Google,Pixel 9 Pro,Smartphone,16,3789,40,NAO
8/25/2025,71.270.216/0001-20,OnePlus,13 Pro,Smartphone,2,8872,58,NAO
8/25/2025,71.270.216/0001-20,Samsung,Galaxy Tab S9,Tablet,12,7183,104,NAO
8/25/2025,71.270.216/0001-20,Apple,iPad Pro M3,Tablet,8,5003,91,NAO
8/25/2025,71.270.216/0001-20,Samsung,Galaxy Watch 7,Smartwatch,10,7468,97,NAO
8/25/2025,71.270.216/0001-20,Apple,Apple Watch X,Smartwatch,15,4046,146,NAO
8/25/2025,71.270.216/0001-20,JBL,Tune 720BT,Fone de Ouvido,20,3610,30,SIM
8/25/2025,71.270.216/0001-20,Sony,WH-1000XM6,Fone de Ouvido,12,3789,113,NAO
8/25/2025,20.724.260/0001-38,Samsung,Galaxy S25,Smartphone,4,8838,117,SIM
8/25/2025,20.724.260/0001-38,Apple,iPhone 16 Pro,Smartphone,10,1776,14,NAO
8/25/2025,20.724.260/0001-38,OPPO,Find X7,Smartphone,17,7998,38,NAO
8/25/2025,20.724.260/0001-38,Xiaomi,14 Ultra,Smartphone,13,5754,80,NAO
8/25/2025,20.724.260/0001-38,Motorola,Edge 50,Smartphone,10,5856,128,NAO
8/25/2025,20.724.260/0001-38,Google,Pixel 9 Pro,Smartphone,9,8863,15,SIM
8/25/2025,20.724.260/0001-38,OnePlus,13 Pro,Smartphone,12,1505,15,NAO
8/25/2025,20.724.260/0001-38,Samsung,Galaxy Tab S9,Tablet,12,1503,16,NAO
8/25/2025,20.724.260/0001-38,Apple,iPad Pro M3,Tablet,11,8418,18,NAO
8/25/2025,20.724.260/0001-38,Samsung,Galaxy Watch 7,Smartwatch,17,5433,20,NAO
8/25/2025,20.724.260/0001-38,Apple,Apple Watch X,Smartwatch,17,6207,138,NAO
8/25/2025,20.724.260/0001-38,JBL,Tune 720BT,Fone de Ouvido,6,8422,148,NAO
8/25/2025,20.724.260/0001-38,Sony,WH-1000XM6,Fone de Ouvido,8,5654,67,NAO
8/25/2025,39.466.929/0001-96,Samsung,Galaxy S25,Smartphone,2,8532,55,NAO
8/25/2025,39.466.929/0001-96,Apple,iPhone 16 Pro,Smartphone,12,6264,146,NAO
8/25/2025,39.466.929/0001-96,OPPO,Find X7,Smartphone,3,5014,37,NAO
8/25/2025,39.466.929/0001-96,Xiaomi,14 Ultra,Smartphone,8,1814,125,SIM
8/25/2025,39.466.929/0001-96,Motorola,Edge 50,Smartphone,17,5846,128,NAO
8/25/2025,39.466.929/0001-96,Google,Pixel 9 Pro,Smartphone,16,6979,27,SIM
8/25/2025,39.466.929/0001-96,OnePlus,13 Pro,Smartphone,9,4149,81,NAO
8/25/2025,39.466.929/0001-96,Samsung,Galaxy Tab S9,Tablet,13,2038,137,NAO
8/25/2025,39.466.929/0001-96,Apple,iPad Pro M3,Tablet,7,5340,31,NAO
8/25/2025,39.466.929/0001-96,Samsung,Galaxy Watch 7,Smartwatch,15,6239,125,NAO
8/25/2025,39.466.929/0001-96,Apple,Apple Watch X,Smartwatch,6,5628,111,NAO
8/25/2025,39.466.929/0001-96,JBL,Tune 720BT,Fone de Ouvido,19,8111,130,SIM
8/25/2025,39.466.929/0001-96,Sony,WH-1000XM6,Fone de Ouvido,12,8265,99,NAO
8/25/2025,95.959.560/0001-73,Samsung,Galaxy S25,Smartphone,12,6328,147,SIM
8/25/2025,95.959.560/0001-73,Apple,iPhone 16 Pro,Smartphone,4,4416,149,NAO
8/25/2025,95.959.560/0001-73,OPPO,Find X7,Smartphone,2,1802,92,NAO
8/25/2025,95.959.560/0001-73,Xiaomi,14 Ultra,Smartphone,2,4571,138,NAO
8/25/2025,95.959.560/0001-73,Motorola,Edge 50,Smartphone,13,7809,57,NAO
8/25/2025,95.959.560/0001-73,Google,Pixel 9 Pro,Smartphone,16,5546,136,NAO
8/25/2025,95.959.560/0001-73,OnePlus,13 Pro,Smartphone,18,7849,139,NAO
8/25/2025,95.959.560/0001-73,Samsung,Galaxy Tab S9,Tablet,14,5201,106,NAO
8/25/2025,95.959.560/0001-73,Apple,iPad Pro M3,Tablet,10,2852,66,NAO
8/25/2025,95.959.560/0001-73,Samsung,Galaxy Watch 7,Smartwatch,8,2063,128,NAO
8/25/2025,95.959.560/0001-73,Apple,Apple Watch X,Smartwatch,11,3103,147,NAO
8/25/2025,95.959.560/0001-73,JBL,Tune 720BT,Fone de Ouvido,1,8361,87,NAO
8/25/2025,95.959.560/0001-73,Sony,WH-1000XM6,Fone de Ouvido,17,5593,22,NAO
8/25/2025,51.415.571/0001-44,Samsung,Galaxy S25,Smartphone,15,3549,30,NAO
8/25/2025,51.415.571/0001-44,Apple,iPhone 16 Pro,Smartphone,13,6678,125,NAO
8/25/2025,51.415.571/0001-44,OPPO,Find X7,Smartphone,5,1846,28,NAO
8/25/2025,51.415.571/0001-44,Xiaomi,14 Ultra,Smartphone,3,6145,66,NAO
8/25/2025,51.415.571/0001-44,Motorola,Edge 50,Smartphone,9,8519,129,NAO
8/25/2025,51.415.571/0001-44,Google,Pixel 9 Pro,Smartphone,16,8693,36,NAO
8/25/2025,51.415.571/0001-44,OnePlus,13 Pro,Smartphone,5,6774,103,SIM
8/25/2025,51.415.571/0001-44,Samsung,Galaxy Tab S9,Tablet,16,5145,61,SIM
8/25/2025,51.415.571/0001-44,Apple,iPad Pro M3,Tablet,10,2497,90,SIM
8/25/2025,51.415.571/0001-44,Samsung,Galaxy Watch 7,Smartwatch,14,8204,14,NAO
8/25/2025,51.415.571/0001-44,Apple,Apple Watch X,Smartwatch,20,7262,132,NAO
8/25/2025,51.415.571/0001-44,JBL,Tune 720BT,Fone de Ouvido,16,4381,79,NAO
8/25/2025,51.415.571/0001-44,Sony,WH-1000XM6,Fone de Ouvido,10,5158,145,SIM
8/25/2025,50.540.763/0001-81,Samsung,Galaxy S25,Smartphone,11,3742,107,NAO
8/25/2025,50.540.763/0001-81,Apple,iPhone 16 Pro,Smartphone,11,6173,73,SIM
